	SentenceID	Sentence	initial_word	start_index	end_index	our_correction	gold_correction	ours_is_correct	languagetool_detection
8677	6504	Sehr Geehrte Damen und Herren , ich Suche eine wohnung und Schön gelesen ihre Anzige und interessere für die wohnung .	ihre	73.0	77.0		Ihre		['FN']
8678	6504	Sehr Geehrte Damen und Herren , ich Suche eine wohnung und Schön gelesen ihre Anzige und interessere für die wohnung .	Anzige	78.0	84.0		Anzeige		['TP']
8679	6504	Sehr Geehrte Damen und Herren , ich Suche eine wohnung und Schön gelesen ihre Anzige und interessere für die wohnung .	interessere	89.0	100.0		interessiere		['TP']
8680	6504	Sehr Geehrte Damen und Herren , ich Suche eine wohnung und Schön gelesen ihre Anzige und interessere für die wohnung .	wohnung	109.0	116.0		Wohnung		['TP']
8681	6505	Ich möchte gerne wissen , wie Viele Zimmer die wohnung hat ?	wohnung	47.0	54.0		Wohnung		['TP']
8682	6506	Hat die Wohnung ein Balkon ?							[]
8683	6507	Wie hochdie Miete ?	hochdie	4.0	11.0		hoch die		['TP']
8684	6508	Können wir ein besichtigung termin Vereinbaren ?	besichtigung	15.0	27.0		Besichtigungstermin		['TP', 'FP?']
8685	6508	Können wir ein besichtigung termin Vereinbaren ?	termin	28.0	34.0		Besichtigungstermin		['TP']
8686	6508	Können wir ein besichtigung termin Vereinbaren ?	Vereinbaren	35.0	46.0		vereinbaren		['FN']
8687	6509	Ich hoffe auf eine baldige Antwort .							[]
8688	6510	Mit Freundlichen Grüßen Stefan Schmidt	Freundlichen	4.0	16.0		freundlichen		['FN']
8689	6511	Stadt X , 10.03.12 Die Wohn Amt GmBH Müllergasse 12 1234 Stadt X	Wohn	23.0	27.0		Wohnamt		['FP?', 'FP?', 'FN']
8690	6511	Stadt X , 10.03.12 Die Wohn Amt GmBH Müllergasse 12 1234 Stadt X	Amt	28.0	31.0		Wohnamt		['FN']
8691	6512	Stefan Schmidt Winkelsweg 123 12345 Stadt X							['FP']
8692	6513	Ein Wohnung für Meine Familie Sehr geerhte Damen und Herren , ich habe Ihre Firma in der Sendung vom 29 .	Meine	16.0	21.0		meine		['FP?', 'FN']
8693	6513	Ein Wohnung für Meine Familie Sehr geerhte Damen und Herren , ich habe Ihre Firma in der Sendung vom 29 .	geerhte	35.0	42.0		geehrte		['TP']
8694	6514	Februar gelernt und interessiere mich für eine 3-Zimmer Wohnung , mit Einbauküche und Gäste-WC .	3-Zimmer	47.0	55.0		Dreizimmerwohnung		['FP?', 'FN']
8695	6514	Februar gelernt und interessiere mich für eine 3-Zimmer Wohnung , mit Einbauküche und Gäste-WC .	Wohnung	56.0	63.0		Dreizimmerwohnung		['FN']
8696	6515	Ich möchte mit meiner Frau zusamen wohnen , ist eine 3-Zimmer Wonung Okay ?	zusamen	27.0	34.0		zusammen		['TP', 'FP?']
8697	6515	Ich möchte mit meiner Frau zusamen wohnen , ist eine 3-Zimmer Wonung Okay ?	3-Zimmer	53.0	61.0		Dreizimmerwohnung		['FN']
8698	6515	Ich möchte mit meiner Frau zusamen wohnen , ist eine 3-Zimmer Wonung Okay ?	Wonung	62.0	68.0		Dreizimmerwohnung		['TP']
8699	6515	Ich möchte mit meiner Frau zusamen wohnen , ist eine 3-Zimmer Wonung Okay ?	Okay	69.0	73.0		okay		['FN']
8700	6516	Ich möchte auch wissen , wie hoch die Miete ist .							[]
8701	6517	Kann mann die Miete pro-jahr bezahlen ?	mann	5.0	9.0		man		['TP', 'FP?']
8702	6517	Kann mann die Miete pro-jahr bezahlen ?	pro-jahr	20.0	28.0		pro Jahr		['TP']
8703	6518	Hat die Wohnung einen Balkon ?							[]
8704	6519	Ich liebe gern einen Balkon mit vielen Topfpflanzen Können wir einen Besichtigungstermin vereinbaren ?							[]
8705	6520	Mit freundlichen Grüßen , UNTERSCHRIFT							[]
8706	6521	"Sehr geehrte Damen und Herren , mit Ihrer Anzeige wir am „ Stadt X-Wohnungsamt """""""" vom 1 ."							[]
8707	6522	April gelesen .							[]
8708	6523	Ich bin Arzt von Beruf , wir haben ein Kind , meine Frau arbeitet kauffrau bei XY-Büro , wir müssen größere Wohnung umziehen , weil unser Kind ein zimmer haben muss .	kauffrau	66.0	74.0		Kauffrau		['TP', 'FP?']
8709	6523	Ich bin Arzt von Beruf , wir haben ein Kind , meine Frau arbeitet kauffrau bei XY-Büro , wir müssen größere Wohnung umziehen , weil unser Kind ein zimmer haben muss .	zimmer	147.0	153.0		Zimmer		['TP']
8710	6524	Ich habe Fragen über Ihre wohnung , wie hoch sind Miete , Nebenkosten und Umlagen ?	wohnung	26.0	33.0		Wohnung		['TP']
8711	6525	Haben Sie Balkon oder die Garage ?							[]
8712	6526	Wir hoffen auf Ihre Baldige Antwort mit freundlichen Grüßen Michael und Maria Meier	Baldige	20.0	27.0		baldige		['FN']
8713	6527	Stadt X , 10-03-2012 Direktor XYZ Wohnungsamt Zentralplatz 123 Stadt X							[]
8714	6528	Pfr .							['FP']
8715	6529	Tobias Schmidt Akademie Klausenhof Bahnhofsstraße 123 Stadt Y 12345							['FP']
8716	6530	Brauchen eine Wohnung Seehr Geehrte Damen und Herren , Ich suche eine Wohnung in Stadt X. Jetz besuche ich einen Sprachkurs in Stadt Y und möchte im nächsten Monat nach Stadt X ziehen .	Seehr	22.0	27.0		Sehr		['TP', 'FP?']
8717	6530	Brauchen eine Wohnung Seehr Geehrte Damen und Herren , Ich suche eine Wohnung in Stadt X. Jetz besuche ich einen Sprachkurs in Stadt Y und möchte im nächsten Monat nach Stadt X ziehen .	Geehrte	28.0	35.0		geehrte		['FN']
8718	6530	Brauchen eine Wohnung Seehr Geehrte Damen und Herren , Ich suche eine Wohnung in Stadt X. Jetz besuche ich einen Sprachkurs in Stadt Y und möchte im nächsten Monat nach Stadt X ziehen .	Ich	55.0	58.0		ich		['FN']
8719	6530	Brauchen eine Wohnung Seehr Geehrte Damen und Herren , Ich suche eine Wohnung in Stadt X. Jetz besuche ich einen Sprachkurs in Stadt Y und möchte im nächsten Monat nach Stadt X ziehen .	Jetz	90.0	94.0		Jetzt		['TP']
8720	6531	Ich möchte gern eine wohnung mit zwei Zimmer .	wohnung	21.0	28.0		Wohnung		['TP']
8721	6532	Ich brache einen Balkon auch .	brache	4.0	10.0		brauche		['TP']
8722	6533	Ich möchte gern wissen wie hoch die Miete sind .							[]
8723	6534	Können wir einen Besichtingungstermin vereinbaren ?	Besichtingungstermin	17.0	37.0		Besichtigungstermin		['TP']
8724	6535	Ich warte auf eine baldige Antwort und verbleibe Mit freundlichen Grüßen Tobias							[]
8725	6536	Wohnungsamt 10.03.12 Bahnhofsstr .							['FP']
8726	6537	123 12345 Stadt X							[]
8727	6538	Michael Meier Die Anzeige von BLABLA .							['FP']
8728	6539	Zentralplatz 100 ZF 999999 .							[]
8729	6540	12345 Stadt X Sehr geehrt Damen und Herren .							[]
8730	6541	Ich habe Ihre Anzeige gelesen .							[]
8731	6542	Aber gibt es Keine informationen über Zimmer .	Keine	13.0	18.0		keine		['FP?', 'FN']
8732	6542	Aber gibt es Keine informationen über Zimmer .	informationen	19.0	32.0		Informationen		['TP']
8733	6543	Ich möchte 5-ZW .							['FP']
8734	6544	Wie viele Zimmer hat die Wohnung ?							[]
8735	6545	Und hat sie auch Balkon ?							[]
8736	6546	Und wie hoch die Miete ?							[]
8737	6547	Ich kann 700 .							[]
8738	6548	- € pro Monat bezahlen .							[]
8739	6549	Können wir Besichtigungstermin vereinbaren ?							[]
8740	6550	Mit freundliche Gruße .							[]
8741	6551	Vielen Dank .							[]
8742	6552	Michael Meier							[]
8743	6553	Tobias Schmidt Winkel Stadt X							[]
8744	6554	Wohnungsamt Stadt X den .							[]
8745	6555	9.3 .							[]
8746	6556	´12 Sehr geehrte Damen und Herren , ich bin Tobias Schmidt und ich bin Priester .							[]
8747	6557	Ich möchte einen Deutsch Kurs in Stadt X besuchen .	Deutsch	17.0	24.0		Deutschkurs		['FN']
8748	6557	Ich möchte einen Deutsch Kurs in Stadt X besuchen .	Kurs	25.0	29.0		Deutschkurs		['FN']
8749	6558	Deshalb brauche ich eine Wohnung .							[]
8750	6559	Ich brauche eine Wohnung mit 2 Zimmer , Küche , Bad und Toilette , ob möglich im Erdgeschoss .							[]
8751	6560	Ich kann ungäfehr 300 E inklusiv Nebenkosten als die Miete bezahlen .	ungäfehr	9.0	17.0		ungefähr		['TP']
8752	6561	Wie hoch ist die Kaution ?							[]
8753	6562	Ich habe ein Auto , deshalb brauche ich auch ein Garage .							[]
8754	6563	Muss ich für das Gerage bezahlen ?	Gerage	17.0	23.0		Garage		['TP']
8755	6564	Ich warte auf Ihre baldige Antwort .							[]
8756	6565	mit freundlichen Grüßen P. Tobias Schmidt	mit	0.0	3.0		Mit		['FN']
8757	6566	Wohnungsamt Stadt X 10.03.2012 Müller Meier Maria Bahnhofsstraße 123 Stadt Y Neue Wohnung Sehr geehrte Dames und Herren , Ich habe in Wohnung samt gelesen und Interessiere mich für Wohnung .	Ich	122.0	125.0		ich		['FP?', 'FN']
8758	6566	Wohnungsamt Stadt X 10.03.2012 Müller Meier Maria Bahnhofsstraße 123 Stadt Y Neue Wohnung Sehr geehrte Dames und Herren , Ich habe in Wohnung samt gelesen und Interessiere mich für Wohnung .	Wohnung	134.0	141.0		Wohnungsamt		['FN']
8759	6566	Wohnungsamt Stadt X 10.03.2012 Müller Meier Maria Bahnhofsstraße 123 Stadt Y Neue Wohnung Sehr geehrte Dames und Herren , Ich habe in Wohnung samt gelesen und Interessiere mich für Wohnung .	samt	142.0	146.0		Wohnungsamt		['FN']
8760	6566	Wohnungsamt Stadt X 10.03.2012 Müller Meier Maria Bahnhofsstraße 123 Stadt Y Neue Wohnung Sehr geehrte Dames und Herren , Ich habe in Wohnung samt gelesen und Interessiere mich für Wohnung .	Interessiere	159.0	171.0		interessiere		['FN']
8761	6567	Ich möchte gerne wissen , wir hoch nebenkosten sind .	nebenkosten	35.0	46.0		Nebenkosten		['TP']
8762	6568	Ich möchte gerne mit meine Familia zusamen wohnen , ist die Wohnung mit viele Zimmer ?	Familia	27.0	34.0		Familie		['TP', 'FP?']
8763	6568	Ich möchte gerne mit meine Familia zusamen wohnen , ist die Wohnung mit viele Zimmer ?	zusamen	35.0	42.0		zusammen		['TP']
8764	6569	Hat die Wohnung Balkon und Garage ?							[]
8765	6570	Ich wohne jetzt in Stadt X aber nächten Monat möchte ich nach Stadt Z. Können wir Besichtgungstermin verneinbaren ?	nächten	32.0	39.0		nächsten		['TP', 'FP?', 'FP?']
8766	6570	Ich wohne jetzt in Stadt X aber nächten Monat möchte ich nach Stadt Z. Können wir Besichtgungstermin verneinbaren ?	Besichtgungstermin	82.0	100.0		Besichtigungstermin		['TP']
8767	6570	Ich wohne jetzt in Stadt X aber nächten Monat möchte ich nach Stadt Z. Können wir Besichtgungstermin verneinbaren ?	verneinbaren	101.0	113.0		vereinbaren		['TP']
8768	6571	Mit Freundlichen Grüß UNTERSCHRIFT	Freundlichen	4.0	16.0		freundlichen		['FN']
8769	6572	Eva Meier Müllergasse 12 12345 Stadt X-Stadt Y							['FP']
8770	6573	Wohnungsamt Stadt Z Bahnhofsstraß_12 54321 Stadt A Stadt Z , den 10 .							['FP']
8771	6574	märz 2012 Ihre Anziege in der Frankfurt Rundschau vom 8 .	märz	0.0	4.0		März		['FP?', 'FN']
8772	6574	märz 2012 Ihre Anziege in der Frankfurt Rundschau vom 8 .	Anziege	15.0	22.0		Anzeige		['TP']
8773	6575	märz Stadt Z. Sehr geehrte Damen und Herrn , ich habe Ihre Anziege in der Frankfurt Rundschau vom .	märz	0.0	4.0		März		['FP?', 'FN']
8774	6575	märz Stadt Z. Sehr geehrte Damen und Herrn , ich habe Ihre Anziege in der Frankfurt Rundschau vom .	Anziege	59.0	66.0		Anzeige		['TP']
8775	6576	8 märz gelesen .	märz	2.0	6.0		März		['FN']
8776	6577	und interesiere mich für die wohnung .	interesiere	4.0	15.0		interessiere		['TP', 'FP?']
8777	6577	und interesiere mich für die wohnung .	wohnung	29.0	36.0		Wohnung		['TP']
8778	6578	Ich habe ein par Fragen zu Ihnen .	par	13.0	16.0		paar		['TP']
8779	6579	wie hoch ist die miete ?	miete	17.0	22.0		Miete		['FN']
8780	6580	Gibt es die wohnung eine große Garage ?	wohnung	12.0	19.0		Wohnung		['TP']
8781	6581	wie große Ist die Balkon ?	wie	0.0	3.0		Wie		['FN']
8782	6581	wie große Ist die Balkon ?	Ist	10.0	13.0		ist		['FN']
8783	6582	Gibt es viel hell in der Zimmer ?							[]
8784	6583	Ich hoffe auf Ihre baldige antwort .	antwort	27.0	34.0		Antwort		['TP']
8785	6584	Mit Freundlichen Grüßen , Eva Meier	Freundlichen	4.0	16.0		freundlichen		['FN']
8786	6585	Bahnhofsstrß 12 12345 , Stadt X.							['FP']
8787	6586	Wohnungsamt .							[]
8788	6587	Winkelsgss .							['FP']
8789	6588	- 321 .							[]
8790	6589	Stadt X 10 .							[]
8791	6590	März 12 Ich suche eine passende wohnung Sehr gerrhte Herren und Damen .	wohnung	32.0	39.0		Wohnung		['TP', 'FP?']
8792	6590	März 12 Ich suche eine passende wohnung Sehr gerrhte Herren und Damen .	gerrhte	45.0	52.0		geehrte		['TP']
8793	6591	Ich suche eine passende , wohnung für mich , ich wohne in Stadt X seit ca. 5 Jahren .	wohnung	26.0	33.0		Wohnung		['TP']
8794	6592	Aber meine wohnung ist Klein und hatt auch keine Balkon .	wohnung	11.0	18.0		Wohnung		['TP', 'FP?']
8795	6592	Aber meine wohnung ist Klein und hatt auch keine Balkon .	Klein	23.0	28.0		klein		['FN']
8796	6592	Aber meine wohnung ist Klein und hatt auch keine Balkon .	hatt	33.0	37.0		hat		['TP']
8797	6593	das wegen schriebe ich ob Ihr mich eine passend wohnung bersorgen kann ?	das	0.0	3.0		Deswegen		['FP?', 'FP?', 'FN']
8798	6593	das wegen schriebe ich ob Ihr mich eine passend wohnung bersorgen kann ?	wegen	4.0	9.0		Deswegen		['FN']
8799	6593	das wegen schriebe ich ob Ihr mich eine passend wohnung bersorgen kann ?	Ihr	26.0	29.0		ihr		['FN']
8800	6593	das wegen schriebe ich ob Ihr mich eine passend wohnung bersorgen kann ?	wohnung	48.0	55.0		Wohnung		['TP']
8801	6594	Also eine Wohnung mit 4 zimmer , mit eine richtige schöner Balkon und noch mit eine Garage , weil ich eine neues Auto kaufen möchte .	zimmer	24.0	30.0		Zimmer		['TP']
8802	6595	Auf eine positiv Antwort würde mich freuen .							[]
8803	6596	Freundlich Grüße Stefan Meier							[]
8804	6597	Frankfurt Rundschau Stadt X , 10.03.12 Bahnhofsstr 123 Michael Müller Akademie Klausenhof Winkelsg .							['FP', 'FP', 'FP']
8805	6598	321 .							[]
8806	6599	Sehr geehrte Dammen und Herren .	Dammen	13.0	19.0		Damen		['TP']
8807	6600	Wohnung Anziege .	Wohnung	0.0	7.0		Wohnungsanzeige		['FP?', 'FN']
8808	6600	Wohnung Anziege .	Anziege	8.0	15.0		Wohnungsanzeige		['TP']
8809	6601	Ich suche ein neue 2Zimmer Wonung .	2Zimmer	19.0	26.0		Zweizimmerwohnung		['FP?', 'FN']
8810	6601	Ich suche ein neue 2Zimmer Wonung .	Wonung	27.0	33.0		Zweizimmerwohnung		['TP']
8811	6602	Ich lebe jetzt in Stadt X aber möchte ich nachste Monat im Stadt Y zeihen .	nachste	42.0	49.0		nächste		['TP']
8812	6602	Ich lebe jetzt in Stadt X aber möchte ich nachste Monat im Stadt Y zeihen .	zeihen	67.0	73.0		ziehen		['FN']
8813	6603	I suche ein Wohnung mit ein Balkon und Garage weil ich habe Kinder und liebe Spatz .	I	0.0	1.0		Ich		['FN']
8814	6604	Ich mochte ein Bisichtigungstermin vereiban mit euch .	Bisichtigungstermin	15.0	34.0		Besichtigungstermin		['TP', 'FP?']
8815	6604	Ich mochte ein Bisichtigungstermin vereiban mit euch .	vereiban	35.0	43.0		vereinbaren		['TP']
8816	6605	Ich warte Antwort bitte .							[]
8817	6606	Mit freundlichen Grußen Michael Müller							['FP']
8818	6607	Müller Stefan Bahnhofsstr .							['FP']
8819	6608	123 12345 Stadt X							[]
8820	6609	Wohnungsamt Müllergasse 2 54321 Stadt Y Stadt X den 10 März 2012 Wohnungsuchen Sehr geehte Damen und Herren , ich heiße Stefan Müller und ich bin Ingenieur von Beruf .	geehte	84.0	90.0		geehrte		['FP?', 'FP?', 'TP']
8821	6610	Privat wird meine Situation verändert .							[]
8822	6611	Ich muss eine Ausbildung in Stadt Y machen .							[]
8823	6612	Deshalb ich muss eine Wohnung suchen .							[]
8824	6613	Können Sie mir helfen ?							[]
8825	6614	Können Sie eine Wohnung vermieten ?							[]
8826	6615	Ich suche eine Wohnung mit zwei Zimmer , ein WC und eine Küche .							[]
8827	6616	Ich möchte auch meine Zimmer eine Tiefgarage haben .							[]
8828	6617	Es ist möglich auch ein Balkon haben ?							[]
8829	6618	Ich verdiene nicht so viel Geld .							[]
8830	6619	Ich verdiene 1000 € .							[]
8831	6620	Wie hoch ist die Miete ?							[]
8832	6621	Ich hoffe auf eine baldige Antwort .							[]
8833	6622	Mit freundlichen Grüßen !							[]
8834	6623	Stefan Müller							[]
8835	6624	Stadt X 9-3-2012 Stadt Y radum shau Stadt Y , Fluss							['FP', 'FP']
8836	6625	Eva Maria Stadt Z							[]
8837	6626	Neue wohnung Seehr geehrte Damen und Herren , Ich möchte eine neue wohnung in Stadt Y .	wohnung	5.0	12.0		Wohnung		['TP', 'FP?', 'FP?']
8838	6626	Neue wohnung Seehr geehrte Damen und Herren , Ich möchte eine neue wohnung in Stadt Y .	Seehr	13.0	18.0		Sehr		['TP']
8839	6626	Neue wohnung Seehr geehrte Damen und Herren , Ich möchte eine neue wohnung in Stadt Y .	Ich	46.0	49.0		ich		['FN']
8840	6626	Neue wohnung Seehr geehrte Damen und Herren , Ich möchte eine neue wohnung in Stadt Y .	wohnung	67.0	74.0		Wohnung		['TP']
8841	6627	Ich möchte mit meinen Familie ziehen .							[]
8842	6628	Deshalb möchte ich eine Große Wohnung .	Große	24.0	29.0		große		['FN']
8843	6629	Ich möchte gerne in der wohnung 6 Zimmer , EBK und Badzimmer .	wohnung	24.0	31.0		Wohnung		['TP', 'FP?', 'FP?']
8844	6630	Ich möchte gerne einen Balkon in der wohnung .	wohnung	37.0	44.0		Wohnung		['TP']
8845	6631	Wir haben ein Auto .							[]
8846	6632	Deshalb möchte ich eine Garage .							[]
8847	6633	Jetzt wohnen wir in Stadt Z aber nästern Monat müssen wir nach Stadt Y ziehen Ich möchte auf eine baldige Antwort Mit freundlich Grüße Eva Maria	nästern	33.0	40.0		nächsten		['TP']
8848	6634	Michael Meier Zentralplatz .							[]
8849	6635	123 54321 Stadt X							[]
8850	6636	Friedrich Müller Rathaus , 321 54322 Stadt X Stadt X 10.03.2012 Wohnungsamt : Neue Wohnung miete Sehr geehrte Damen und Herren , Ich bin Student von Beruf und Ich suche eine wohnung in der Bahnhofsstraße mieten .	miete	91.0	96.0		mieten		['FP?', 'FN']
8851	6636	Friedrich Müller Rathaus , 321 54322 Stadt X Stadt X 10.03.2012 Wohnungsamt : Neue Wohnung miete Sehr geehrte Damen und Herren , Ich bin Student von Beruf und Ich suche eine wohnung in der Bahnhofsstraße mieten .	Ich	129.0	132.0		ich		['FN']
8852	6636	Friedrich Müller Rathaus , 321 54322 Stadt X Stadt X 10.03.2012 Wohnungsamt : Neue Wohnung miete Sehr geehrte Damen und Herren , Ich bin Student von Beruf und Ich suche eine wohnung in der Bahnhofsstraße mieten .	Ich	159.0	162.0		ich		['FN']
8853	6636	Friedrich Müller Rathaus , 321 54322 Stadt X Stadt X 10.03.2012 Wohnungsamt : Neue Wohnung miete Sehr geehrte Damen und Herren , Ich bin Student von Beruf und Ich suche eine wohnung in der Bahnhofsstraße mieten .	wohnung	174.0	181.0		Wohnung		['TP']
8854	6637	Ich bin Student , deshalb möchte ich eine Klein Wohnung in der Bahnhofsstraße .	Klein	42.0	47.0		kleine		['FN']
8855	6638	Ich möche ein wohnung mit ein Zimmer Ich möchte ein paar Fragen zu der Wohnung , Ist est möglich , die Wohnung mit ein Balkon ?	wohnung	14.0	21.0		Wohnung		['FP?', 'TP', 'FP?']
8856	6639	Wie hoch ist die Wohnung miete ?	Wohnung	17.0	24.0		Wohnungsmiete		['FN']
8857	6639	Wie hoch ist die Wohnung miete ?	miete	25.0	30.0		Wohnungsmiete		['FN']
8858	6640	Bitte Sagen Sie , mir Kaution muss ich bezhalen ?	Sagen	6.0	11.0		sagen		['FP?', 'FN']
8859	6640	Bitte Sagen Sie , mir Kaution muss ich bezhalen ?	bezhalen	39.0	47.0		bezahlen		['TP']
8860	6641	Ich hoffe auf Ihre baldige antwort Mit freundlichen Grüßen , Friedrich Müller	antwort	27.0	34.0		Antwort		['TP']
8861	6642	Maria Meier 10.03.2012 Zentralplatz 12 A Stadt X XY Haus							[]
8862	6643	An das Wohnungsamt .							[]
8863	6644	Sehr Geehrte Damen und Herren , Ich suche eine eigene wohnung .	Geehrte	5.0	12.0		geehrte		['FP?', 'FN']
8864	6644	Sehr Geehrte Damen und Herren , Ich suche eine eigene wohnung .	Ich	32.0	35.0		ich		['FN']
8865	6644	Sehr Geehrte Damen und Herren , Ich suche eine eigene wohnung .	wohnung	54.0	61.0		Wohnung		['TP']
8866	6645	Ich möchte drei Zimmer in meine wohnung sein .							['FP']
8867	6646	Die wohnung kann eine Bade Zimmer ein Schlaf Zimmer eine Küche .	wohnung	4.0	11.0		Wohnung		['TP']
8868	6646	Die wohnung kann eine Bade Zimmer ein Schlaf Zimmer eine Küche .	Bade	22.0	26.0		Badezimmer		['FN']
8869	6646	Die wohnung kann eine Bade Zimmer ein Schlaf Zimmer eine Küche .	Zimmer	27.0	33.0		Badezimmer		['FN']
8870	6646	Die wohnung kann eine Bade Zimmer ein Schlaf Zimmer eine Küche .	Schlaf	38.0	44.0		Schlafzimmer		['FN']
8871	6646	Die wohnung kann eine Bade Zimmer ein Schlaf Zimmer eine Küche .	Zimmer	45.0	51.0		Schlafzimmer		['FN']
8872	6647	Und mit dem Balkon sein .							[]
8873	6648	Ich habe ein Auto und ich möchte mein Auto in den Garage sein .							[]
8874	6649	Ich bekomme eine arbeit mehr Geld verdienen .	arbeit	17.0	23.0		Arbeit		['TP']
8875	6650	wir sind drei Personnen.Ich bin und meine Eletern .	Personnen.Ich	14.0	27.0		Personen. Ich		['FP?', 'FP?', 'FN']
8876	6650	wir sind drei Personnen.Ich bin und meine Eletern .	Eletern	42.0	49.0		Eltern		['TP']
8877	6651	Bitte antworten sie schnell Ich warte auf Ihre Antwort Mit freundlichen Grüßen UNTERSCHRIFT	sie	16.0	19.0		Sie		['FN']
8878	6652	Tobias Meier Bahnhofsstr .							['FP']
8879	6653	123 Winkelsweg 321 Stadt X Stadt Y. 10.3.12 Ich brauche ihre hilfe .	hilfe	61.0	66.0		Hilfe		['FP?', 'TP']
8880	6654	Seehgrte Damen und Herren .	Seehgrte	0.0	8.0		Sehr geehrte		['TP']
8881	6655	Ich will mit meinen Freunden wohnen .							[]
8882	6656	und wir sind Studenten , wir haben keinen Job .							[]
8883	6657	deshalb suchen wir über billige Wohnung .							[]
8884	6658	Wir sind vier personen .	personen	14.0	22.0		Personen		['TP']
8885	6659	und wir brauchen eine Wohnung mit vier Zimmer .							[]
8886	6660	Und Bad und Küche .							[]
8887	6661	ist es möglich eine Wohnung mit einem Bakon .	ist	0.0	3.0		Ist		['FP?', 'FN']
8888	6662	weil wir manchmal rauss sitzen möchten .	weil	0.0	4.0		Weil		['FP?', 'FN']
8889	6662	weil wir manchmal rauss sitzen möchten .	rauss	18.0	23.0		raus		['TP']
8890	6663	wir wollen ein information über die Miete wissen .	wir	0.0	3.0		Wir		['FP?', 'FN']
8891	6663	wir wollen ein information über die Miete wissen .	information	15.0	26.0		Information		['TP']
8892	6664	wir können nur 1200 .	wir	0.0	3.0		Wir		['FN']
8893	6665	- pro Monat bezahlen .							[]
8894	6666	mit Freundlichen grüßen .	mit	0.0	3.0		Mit		['FN']
8895	6666	mit Freundlichen grüßen .	Freundlichen	4.0	16.0		freundlichen		['FN']
8896	6666	mit Freundlichen grüßen .	grüßen	17.0	23.0		Grüßen		['FN']
8897	6667	Tobias							[]
8898	6668	Frau Katharina Winkelmann Bahnhofsstraße 1 12345							[]
8899	6669	Wohnungsamt Zentralplatz 12 54321 Stadt X Stadt Y , 10.02.2012 Sehr geheerte Damen und Herren , Ich bin Lehrerin von Beruf , bin nicht vereihatet und ich habe kein Kind .	geheerte	68.0	76.0		geehrte		['TP', 'FP?']
8900	6669	Wohnungsamt Zentralplatz 12 54321 Stadt X Stadt Y , 10.02.2012 Sehr geheerte Damen und Herren , Ich bin Lehrerin von Beruf , bin nicht vereihatet und ich habe kein Kind .	Ich	96.0	99.0		ich		['FN']
8901	6669	Wohnungsamt Zentralplatz 12 54321 Stadt X Stadt Y , 10.02.2012 Sehr geheerte Damen und Herren , Ich bin Lehrerin von Beruf , bin nicht vereihatet und ich habe kein Kind .	vereihatet	135.0	145.0		verheiratet		['TP']
8902	6670	Auf beruflichen muss ich umziehen in Stadt X und ich suche eine Wohnung mieten .							[]
8903	6671	Ich möchte zwei Zimmer hell , groß Ein Balkon auf Ich habe ein paar fragen : Wie hoch sind die Nebenkosten und die Kaution .	Ein	35.0	38.0		ein		['FN']
8904	6671	Ich möchte zwei Zimmer hell , groß Ein Balkon auf Ich habe ein paar fragen : Wie hoch sind die Nebenkosten und die Kaution .	fragen	68.0	74.0		Fragen		['FN']
8905	6672	Wann kann ich die Wohnung besichtigen ?							[]
8906	6673	Ich hoffe von Ihnen ein baldigen Antwort .							[]
8907	6674	Mit Freundichen Grüßen Frau Katharina Winkelmann	Freundichen	4.0	15.0		freundlichen		['TP']
8908	6675	Sr .							[]
8909	6676	Maria Katharina St. Eva Bahnhofsstraße 12 A 12345 Stadt X							[]
8910	6677	Ihre Anziege wohnung miete Stadt Y Stadt X den 10 märz 2010 Sehr geehrte Damen und Herren , Ich möchte eine wohnung miete .	Anziege	5.0	12.0		Anzeige		['TP', 'FP?', 'FP?']
8911	6677	Ihre Anziege wohnung miete Stadt Y Stadt X den 10 märz 2010 Sehr geehrte Damen und Herren , Ich möchte eine wohnung miete .	wohnung	13.0	20.0		Wohnung		['TP']
8912	6677	Ihre Anziege wohnung miete Stadt Y Stadt X den 10 märz 2010 Sehr geehrte Damen und Herren , Ich möchte eine wohnung miete .	märz	50.0	54.0		März		['FN']
8913	6677	Ihre Anziege wohnung miete Stadt Y Stadt X den 10 märz 2010 Sehr geehrte Damen und Herren , Ich möchte eine wohnung miete .	wohnung	108.0	115.0		Wohnung		['TP']
8914	6678	Ich möchte drei Zimmer , Küche und Balkon .							[]
8915	6679	Wie kostet eine Wohnung .							[]
8916	6680	Ich bin Krankenschwster von Beruf .	Krankenschwster	8.0	23.0		Krankenschwester		['TP']
8917	6681	Ich möchte dort mit meine familie einziehen .	familie	26.0	33.0		Familie		['TP']
8918	6682	Ich möchte 250 € Miete geben .							[]
8919	6683	Wie hoch sind die umlage und Nebenkoste ?	umlage	18.0	24.0		Umlage		['TP', 'FP?']
8920	6684	Ab wann ist die wohnung frei Ich kann erst am 24 märz einziehen .	wohnung	16.0	23.0		Wohnung		['TP']
8921	6684	Ab wann ist die wohnung frei Ich kann erst am 24 märz einziehen .	märz	49.0	53.0		März		['FN']
8922	6685	Ich möchte besuchen die wohnung , wann haben sie Zeit ?	sie	45.0	48.0		Sie		['FP?', 'FN']
8923	6686	Gibt es die wohnung ?	wohnung	12.0	19.0		Wohnung		['TP']
8924	6687	wir hoffen auf eine baldige Antwort Mit Freundlichen Grüßen Sr .	wir	0.0	3.0		Wir		['FN']
