	SentenceID	Sentence	initial_word	start_index	end_index	our_correction	gold_correction	ours_is_correct	languagetool_detection
4954	4623	INVECE CHE TIPO DI LAVORO VUOI FARE ?							[]
4955	4624	TU VUOI RESTARE L' IMPIEGATO O VUOI CAMBIARE QUESTO TIPO DI LAVORO - AD ESEMPIO PER L' OPERAIO ?							[]
4956	4625	E MOLTO IMPORTANTE COSA VORREI SAPERE QUANDO VORRESTI INIZIARE IL NUOVO LAVORO ?	E	0.0	1.0		È		['FN']
4957	4626	IO ASPETTO LA TUA EMAIL E SPERO CHE RIVEDERTI PRESTO : ) BACI ED ABBRACCI !							[]
4958	4627	TUA Maria							[]
4959	4628	CIAO DANIELE COME STAI ?							[]
4960	4629	IN UFFICIO C' È MOLTO LAVORO E GIOVEDI POMERIGGIO NON POSSO CON TE .	GIOVEDI	31.0	38.0		GIOVEDÌ		['FN']
4961	4630	FARSE APPUNTAMENTO A SABATO DI SERA .							[]
4962	4631	IO PROPORIO TU ANDARE A CENA IN RISTORANTE TAILANDESE .							[]
4963	4632	SALUTE Maria							[]
4964	4633	Ciao Marco !							[]
4965	4634	Come stai ?							[]
4966	4635	Tutto bene ?							[]
4967	4636	Vorrei sapere dove lavora adesso in che ditta ?							[]
4968	4637	Io voglio aiutarti , ma ho bisogno di gualche informazioni in piú puoi dire dove è la tua ditta ?	piú	62.0	65.0		più		['FP?', 'TP']
4969	4638	Che tipo di lavoro voule fare , voule fare a mattina o a notte ?	voule	19.0	24.0		vuole		['TP', 'FP?']
4970	4638	Che tipo di lavoro voule fare , voule fare a mattina o a notte ?	voule	32.0	37.0		vuole		['TP']
4971	4639	Puoi dirmi anche chè lontano puoi andare da lavoro ?							['FP']
4972	4640	Tu preferisci lavorare in Paese X o in Germania .							[]
4973	4641	Devo sapere guando vorrebbe iniziare nuovo lavoro perché io da giovedi la prossima inizio cercare il lavoro per te : ) .	giovedi	63.0	70.0		giovedì		['FP?', 'TP']
4974	4642	Saluti							[]
4975	4643	Ciao Daniele , Grazie per tuo invitare .							[]
4976	4644	Purtroppo questa settimana abbiamo molto lavoro in ufficio .							[]
4977	4645	Nostro capo ha organizzato una riunione giovedì pomeriggio .							[]
4978	4646	Allora noi non possiamo incontrarvi a te questo giorno .							[]
4979	4647	Peccáto : ( .	Peccáto	0.0	7.0		Peccato		['TP']
4980	4648	Che cosa tu fai sabato sera ?							[]
4981	4649	Sei ocupato ?	ocupato	4.0	11.0		occupato		['TP']
4982	4650	Andiamo a cena al ristorante tailandese insieme ?							[]
4983	4651	Che ne dici di andare al ristorante ?							[]
4984	4652	Aspettiamo per tua risposta .Baci							[]
4985	4653	Maria i Anna							[]
4986	4654	Ciao Daniele Come stai ?							[]
4987	4655	È una settimana orribile .							[]
4988	4656	In ufficio c' è molto lavoro e giovedi pomeriggio non posso incontrare .	giovedi	31.0	38.0		giovedì		['TP']
4989	4657	Possiamo incontrare in sabato sera .							[]
4990	4658	Andiamo a cena in un ristorante tailandese .							[]
4991	4659	Scrivi me .							[]
4992	4660	Un abbraccio							[]
4993	4661	Ciao Michele , Come stai ?							[]
4994	4662	Io bene .							[]
4995	4663	Perche' non potete incontrarvi con lui giovedi pomeriggio ?	Perche'	0.0	7.0		Perché		['FP?', 'FP?', 'FN']
4996	4663	Perche' non potete incontrarvi con lui giovedi pomeriggio ?	giovedi	40.0	47.0		giovedì 		['FN']
4997	4664	Tu vai un ristorante pomeriggio ?							[]
4998	4665	Ciao Daniele , Daniele come stai ?							[]
4999	4666	Ti scritto qualcosa ti me .							[]
5000	4667	Io non potete incontravi con lui giovedi pomeriggio .	giovedi	33.0	40.0		giovedì		['TP']
5001	4668	Perchè proporre incontrave sabato sera .							['FP', 'FP']
5002	4669	Penso che di andiamo a cena in un ristorante tailandese .							[]
5003	4670	Io ho ascolto che cucinare è molta brava e economica .							[]
5004	4671	Io aspetta la tua risposta .							[]
5005	4672	Saluti per nostra capo !							[]
5006	4673	Cordiale Saluti							[]
5007	4674	Ciao !							[]
5008	4675	Daniele Scuzo non appuntamento giovedi pomeriggio ho molto lavoro in ufficio .	Scuzo	8.0	13.0		Scuso		['TP', 'FP?']
5009	4675	Daniele Scuzo non appuntamento giovedi pomeriggio ho molto lavoro in ufficio .	giovedi	31.0	38.0		giovedì		['TP']
5010	4676	Incontro sabato sera							[]
5011	4677	Ciao Daniele .							[]
5012	4678	Mi dispiace , ma non posso andare a appuntamento con te , perche ho bisogno .	perche	58.0	64.0		perché		['TP']
5013	4679	Ho lavoro molto , perche mio capo ha organizzato una riunione giovedì pomeriggio , anche ho lavora molto in ufficio .	perche	18.0	24.0		perché		['TP']
5014	4680	Purtroppo non ho tempo per incontrarvi con te .							[]
5015	4681	Possiamo andare a cena in sabato sera ?							[]
5016	4682	o cinema in venerdi a pomeriggio ?	venerdi	12.0	19.0		venerdì		['TP']
5017	4683	Ci vediamo in sabato Saluti Maria							[]
5018	4684	Caro amico !							[]
5019	4685	Giovedì pomeriggio non ho tempo libero .							[]
5020	4686	Il mio capo ha organizzato una runione .							['FP']
5021	4687	In ufficio c' e molto lavoro .	e	14.0	15.0		è		['FN']
5022	4688	Questa settimana e molto stressante .	e	17.0	18.0		è		['FN']
5023	4689	Ho tempo libero sabato sera .							[]
5024	4690	Andiamo a cena in ristorante ?							[]
5025	4691	Che mangiare tu preferisci ?							[]
5026	4692	Io preferisco cucina tailandese .							[]
5027	4693	Andiamo a cena in un ristorrante tailandese ?							['FP']
5028	4694	Buona idea ?							[]
5029	4695	Scrivi mi .							[]
5030	4696	Tuo amico Michele							[]
5031	4697	CARO DANIELE COME STAI ?							[]
5032	4698	SPERO CHE TUTTO VA BENE .							[]
5033	4699	SCRIVO PER DIRE CHE NON POSSO INCONTRARE CON TE GIOVEDI POMERIGGIO .							[]
5034	4700	HO UNA SETTIMANA ORRIBILE , SONO MOLTO OCCUPATA .							[]
5035	4701	IL MIO CAPO HA ORGANIZZATO UNA RIUNIONE GIOVEDI POMERIGGIO E NON HO TEMPO PER APPUNTAMENTO .							[]
5036	4702	MA SABATO SERA SONO LIBERA .							[]
5037	4703	SI TU VOUI , E NON SEI OCCUPATO POSSIAMO INCONTRARE .							[]
5038	4704	CERCO IL NUOVO RISTORANTE TAILANDESO NEL CENTRO DI Città X , LA CUCCINA È VERAMENTE BUONA .	CUCCINA	64.0	71.0		CUCINA		['FN']
5039	4705	POSSIAMO ANDARE A CENA AL QUESTA RISTORANTE .							[]
5040	4706	BACCI ed ABRACI SALUTI Maria	BACCI	0.0	5.0		BACI		['FN']
5041	4706	BACCI ed ABRACI SALUTI Maria	ABRACI	9.0	15.0		ABBRACCI		['FN']
5042	4707	Ciao Daniele !							[]
5043	4708	Come stai ?							[]
5044	4709	È una settimana orribile .							[]
5045	4710	In ufficio c' è molto lavoro e giovedi pomeriggio non possiamo incontrarse con te .	giovedi	31.0	38.0		giovedì		['TP', 'FP?']
5046	4711	Proporre sabato sera per il nostro incontro .							[]
5047	4712	Conosco un ristorante da dove possiamo andare per cenare .							[]
5048	4713	Puoi incontrarse sabato sera ?							['FP']
5049	4714	Scrivi presto !							[]
5050	4715	Ciao !							[]
5051	4716	Ciao Marta Come stai ?							[]
5052	4717	Scrivo da te perche nostro apunntamento non niente .	perche	13.0	19.0		perché		['TP', 'FP?']
5053	4717	Scrivo da te perche nostro apunntamento non niente .	apunntamento	27.0	39.0		appuntamento		['TP']
5054	4718	Perche mio capo ha organizzato una riunione io posso essere .	Perche	0.0	6.0		Perché		['TP']
5055	4719	Alora possiamo incontro domenica Scusi bracci addbracci Maria	Alora	0.0	5.0		Allora		['TP', 'FP?']
5056	4720	Ciao Daniele .							[]
5057	4721	Mi dispiace molto , pero non possiamo incontrare domani .	pero	20.0	24.0		però		['FN']
5058	4722	Noi abbiamo molti cosi da fare in nostri l' ufficio .							[]
5059	4723	Hai voglia di incontrare a sabato sera ?							[]
5060	4724	Noi non siamo occupati , noi abbiamo molto tempo libero .							[]
5061	4725	Noi vogliamo andare a cena in un ristorante tailandese .							[]
5062	4726	Tu sai contento ?							[]
5063	4727	Tu sai d' accordo ?							[]
5064	4728	Noi asspetiamo per tuo risposto .	asspetiamo	4.0	14.0		aspettiamo		['TP']
5065	4729	Noi abbiamo bisogno di vederti .							[]
5066	4730	Fammi sapere se sei d' accordo Scrivi presto !							[]
5067	4731	Ciao							[]
5068	4732	Ciao Daniele !							[]
5069	4733	Come stai ?							[]
5070	4734	Questa settimana è orribile .							[]
5071	4735	In ufficio c' è molto lavoro e giovedi pomeriggio non posso venire un appuntamento da te .	giovedi	31.0	38.0		giovedì		['TP']
5072	4736	Perche giovedi pomeriggio il mio capo ha organizzato una riunione .	Perche	0.0	6.0		Perché		['TP', 'FP?']
5073	4736	Perche giovedi pomeriggio il mio capo ha organizzato una riunione .	giovedi	7.0	14.0		giovedì		['TP']
5074	4737	Mi molto dispiace .							[]
5075	4738	Io voreii invitare ti a cena , sabata la sera in un ristorante tailandese .	voreii	3.0	9.0		vorrei		['TP', 'FP?']
5076	4739	Come sei l' accordo .							[]
5077	4740	Scrivi mi la risposte .	Scrivi	0.0	6.0		Scrivimi		['FN']
5078	4740	Scrivi mi la risposte .	mi	7.0	9.0		Scrivimi		['FN']
5079	4741	Per favore .							[]
5080	4742	Cordiali saluti Maria							[]
5081	4743	Ciao Daniele !							[]
5082	4744	Come stai ?							[]
5083	4745	Ti scrivo per dirti che ho molto lavoro in ufficio in questa settimana .							[]
5084	4746	Non posso incontrare con te in giovedi pomeriggio perché il mio capo ha organizzato una riunione giovedi pomeriggio .	giovedi	31.0	38.0		giovedì		['TP', 'FP?']
5085	4746	Non posso incontrare con te in giovedi pomeriggio perché il mio capo ha organizzato una riunione giovedi pomeriggio .	giovedi	97.0	104.0		giovedì		['TP']
5086	4747	Mi dispiace Ma , possiamo incontrare in sabato sera ?							[]
5087	4748	Hai voglia di andare a cena in un ristorante tailandese ?							[]
5088	4749	Ho bisogno di hai il tempo a sabato .							[]
5089	4750	Risposti mi Saluti Maria							[]
5090	4751	Ciao , Daniele .							[]
5091	4752	Come stai ?							[]
5092	4753	Io sto bene .							[]
5093	4754	Mio capo ha organizzato una riunione giovedi pomeriggio , perché io non posso incontrare con te .	giovedi	37.0	44.0		giovedì		['TP']
5094	4755	Forse possiamo incontrare sabato sera , io ho tempo libero .							[]
5095	4756	Che cosa tu pensi ?							[]
5096	4757	Che cosa tu proponi ?							[]
5097	4758	Incontiamo in un ristorante tailandese alle sette .							['FP']
5098	4759	Noi prendiamo qualcosa da mangiare e da bere .							[]
5099	4760	Ci vidiamo .	vidiamo	3.0	10.0		vediamo		['TP']
5100	4761	Salute .							[]
5101	4762	Maria							[]
5102	4763	Ciao Daniele !							[]
5103	4764	Come stai ?							[]
5104	4765	È una settimana orribile .							[]
5105	4766	In ufficio c' è molto lavoro e giovedì pomeriggio non posso incontrarti .							[]
5106	4767	Il mio capo ha organizzato una riunione .							[]
5107	4768	Vuoì incontrarmi a sabato sera ?	Vuoì	0.0	4.0		Vuoi		['TP']
5108	4769	Andiamo a cena in un ristorante tailandese ?							[]
5109	4770	Ciao Maria							[]
5110	4771	Ciao Daniele Scusami , è una settimana orribile .							[]
5111	4772	In ufficio c' è molto lavoro e giovedi pomeriggio non posso incontrarti , perce ho una riunione con il capo .	giovedi	31.0	38.0		giovedì		['TP', 'FP?']
5112	4772	In ufficio c' è molto lavoro e giovedi pomeriggio non posso incontrarti , perce ho una riunione con il capo .	perce	74.0	79.0		perché		['TP']
5113	4773	Ma possiamo andare sabato sere in un ristorante tailandese , se vuoi ?							[]
5114	4774	Ciao							[]
5115	4775	Ciao Daniele , Come stai ?							[]
5116	4776	Non sto bene è una settimana orribile .							[]
5117	4777	In ufficio c' è molto lavoro e giovedì pomeriggio non posso incontrare con te perchè il mio capo ha organizzato una riunione e devo andare .	perchè	78.0	84.0		perché		['TP']
5118	4778	Andiamo a cena il sabato sera ?							[]
5119	4779	Hai voglia di andare in un ristorante tailandese ?							[]
5120	4780	Tanti saluti da Maria							[]
5121	4781	Cara Maria Grazie per il tue email .							[]
5122	4782	Oggi è una settimana orribile .							[]
5123	4783	In ufficio c' è molto lavoro e giovedì pomeriggio non posso andiamo a cena incontrarvi con tuo giovedi pomeriggio .	giovedi	95.0	102.0		giovedì		['TP']
5124	4784	Andiamo a proporre un altro giorno per il voui incontro a sabato sera .							['FP']
5125	4785	Come stai proporre di andare a cena in un ristorante tailandese .							[]
5126	4786	Mi chiamo Maria .							[]
5127	4787	Ho sedici anni .							[]
5128	4788	E tu .							[]
5129	4789	Io sono a Roma a vacanza .							[]
5130	4790	Cari saluti Maria Rossi							[]
5131	4791	Caro Daniele , Come stai ?							[]
5132	4792	Io non sto bene !							[]
5133	4793	Ho una settimana orrible !							['FP']
5134	4794	Ho tanti lavoro in il uffico questa settimana e puoi , non posso incontrare con te Giovedì pomeriggio .	uffico	22.0	28.0		ufficio		['TP']
5135	4794	Ho tanti lavoro in il uffico questa settimana e puoi , non posso incontrare con te Giovedì pomeriggio .	Giovedì	83.0	90.0		giovedi		['FN']
5136	4795	Scusa !							[]
5137	4796	Ma , voglio andare a cena con te .							[]
5138	4797	Tu hai tempo libero sabato sera ?							[]
5139	4798	Io spero !							[]
5140	4799	Andiamo a cena in il ristorante tailandese in il vicino a statizione ?	statizione	58.0	68.0		stazione		['TP']
5141	4800	Chiamami questa sera dopo lavoro .							[]
5142	4801	Scusami ancora , Daniele !							[]
5143	4802	A presto Maria							[]
5144	4803	Caro Daniele Io non potete incontravi .							[]
5145	4804	Ho In ufficio c' è molto Lavoro .	Lavoro	25.0	31.0		lavoro		['FN']
5146	4805	Io vado a cena di ristorante tailandese è sabato sera .							[]
5147	4806	Salute Michele							[]
5148	4807	Caro Daniele Come stai ?							[]
5149	4808	Io sto bene , ma è una settimana orribile .							[]
5150	4809	In ufficio c' è molto lavoro e giovedì pomeriggio non posso incontrarvi con te .							[]
5151	4810	Io non ho tempo , perchè mio capo ha organizzato una riunione giovedì pomeriggio .	perchè	18.0	24.0		perché		['TP']
5152	4811	Hai voglio di un altro giorno per nostro incontro a sabato sera ?							[]
5153	4812	Andiamo a cena in un ristorante tailandese ?							[]
5154	4813	Cari saluti a presto .							[]
5155	4814	la tua amica Maria							[]
5156	4815	Ciao Daniele Andiamo a cena in ristorante tailandese a Lunedì ?	Lunedì	55.0	61.0		lunedì		['FN']
5157	4816	Altro giorno per il vostro incontro di domenica sera ?							[]
5158	4817	Perchè non potete incontrarvi con lui govedì , altro giorni di mercoledì ?	Perchè	0.0	6.0		Perché		['TP', 'FP?']
5159	4818	Saluti							[]
5160	4819	Caro Daniele , Come stai , mi sto molto male , perchè è una settimana orribile .	perchè	47.0	53.0		perché		['TP']
5161	4820	In ufficio c' è molto lavoro e giovedì pomeriggio non ho tempo per un appuntamento .							[]
5162	4821	Ma sabato sera andiamo a cena in un ristorante tailandese .							[]
5163	4822	Che cosa pensi ?							[]
5164	4823	Il attesa di uno tuo risposto ti mando Cari saluti Maria							[]
5165	4824	Caro Daniele , Come stai ?							[]
5166	4825	Ha voglio di , è una settimana orribile .							[]
5167	4826	In ufficio c' è molto lavoro e giovedi non posso vado al cinema .	giovedi	31.0	38.0		giovedì		['TP']
5168	4827	Mi dispiace molto .							[]
5169	4828	Andiamo in un ristorante tailandese sabato sera ?							[]
5170	4829	Cari saluti Maria							[]
5171	4830	Ciao Michele , come stai ?							[]
5172	4831	In ufficio c' è molto lavoro ...							[]
5173	4832	Andiamo a cena mangare in un ristorante tailandese ?	mangare	15.0	22.0		mangiare		['TP']
5174	4833	Hai voglia di un altro giorno per il vostro incontro : sabato sera ?							[]
5175	4834	Bene giorno ...							[]
5176	4835	Molto saluto Michele							[]
5177	4836	Ciao Daniele Come stai ?							[]
5178	4837	Che cosa fai ?							[]
5179	4838	Ha anche molto lavoro ?							[]
5180	4839	Per me è una settimana orribile !In ufficio c' è molto lavoro !							[]
5181	4840	Giovedì pomeriggio non posso andare a il nostro appuntamento perchè il mio capo ha organizzato una riunione .	perchè	61.0	67.0		perché		['TP']
5182	4841	Purtroppo un altro giorno per il nostro incontro ?							[]
5183	4842	Sabato sera ?							[]
5184	4843	Oppure hai voglia di andare a cena in un ristorante tailandese ?							[]
5185	4844	Puoi chiamarla sul cellulare oggi sera ?							[]
5186	4845	Cari saluti Maria							[]
5187	4846	Puoi mi dice che lavoro fai adesso ?							[]
5188	4847	Che tipo di lavoro vuoi fare et che lingui parli ?	et	29.0	31.0		e		['FP?', 'FN']
5189	4848	Vorrei sapere quanto ore pó lavorare per la settimana .							['FP']
5190	4849	Dove lavori adesso ?							[]
5191	4850	Tu poi andare à una altra città per lavora ?	à	14.0	15.0		a		['TP']
5192	4851	Tu poi lavorare la mattina et anche la sera ?	et	27.0	29.0		e		['FN']
5193	4852	Hai una maccina ?	maccina	8.0	15.0		macchina		['TP']
5194	4853	Caro Andrea , grazie per la tua email .							[]
5195	4854	Vorrei aiutarti , ma ho bisogno di qualche informazione in più .							[]
5196	4855	Puoi dirmi dove hai lavorato adesso ?							[]
5197	4856	Perchè hai finito ?	Perchè	0.0	6.0		Perché		['TP']
5198	4857	Che tipo di lavoro cerchi ?							[]
5199	4858	E dove vorrei lavorare ?							[]
5200	4859	Puoi lavorare il fine settimane ?							[]
5201	4860	Quando puoi iniziare il lavoro nuovo ?							[]
5202	4861	Puoi telefonarmi il domenica a mezzogiorno ?							[]
5203	4862	Ciao , Michele							[]
5204	4863	Cara Angela , grazie per la tua email .							[]
5205	4864	Vorrei aiutarti , ma ho bisogno di qualche informazione in più .							[]
5206	4865	Puoi dirmi , dove lavori adesso ?							[]
5207	4866	Che tipo di lavoro vuoi fare ?							[]
5208	4867	E quando vorebbi iniziare il tuo lavoro nuovo ?							['FP']
5209	4868	Baccio , Maria	Baccio	0.0	6.0		Bacio		['FN']
5210	4869	Ciao Michelle Grazie per la tua email .							['FP']
5211	4870	Vorrei aiutarti , ma ho bisogno di qualche informazione in più .							[]
5212	4871	Puoi dirmi , dove lavora tu adesso et quale tipo di lavoro tu voi fare dopo ?	et	35.0	37.0		e		['FN']
5213	4871	Puoi dirmi , dove lavora tu adesso et quale tipo di lavoro tu voi fare dopo ?	voi	62.0	65.0		vuoi		['FN']
5214	4872	Et quande era per te posibile da cominca a noi Magari tu voi vare prima di vacansa .	Et	0.0	2.0		E		['FP?', 'FP?', 'FP?', 'FP?', 'FP?', 'FN']
5215	4872	Et quande era per te posibile da cominca a noi Magari tu voi vare prima di vacansa .	posibile	21.0	29.0		possibile		['TP']
5216	4872	Et quande era per te posibile da cominca a noi Magari tu voi vare prima di vacansa .	voi	57.0	60.0		vuoi		['FN']
5217	4872	Et quande era per te posibile da cominca a noi Magari tu voi vare prima di vacansa .	vare	61.0	65.0		fare		['TP']
5218	4872	Et quande era per te posibile da cominca a noi Magari tu voi vare prima di vacansa .	vacansa	75.0	82.0		vacanza		['TP']
5219	4873	Grazie per tuo risponde Michele Rossi							[]
5220	4874	Ciao Francesco grazie per la tua email .							[]
5221	4875	Vorrei aiutarti , ma ho bisogno di qualche informazione in più .							[]
5222	4876	Puoi dirmi dove tu hai lavorato adesso ?							[]
5223	4877	E che tipo di lavoro tu vuoi fare ?							[]
5224	4878	Vuoi lavorare in gastronomia o in un supermercato ?							[]
5225	4879	Conesco molto buoni ristoranti quali cercano di cuochi per il week-end .							['FP', 'FP']
5226	4880	Alora , ancora una domanda : quando tu vuoi iniziare , questo maese ?	Alora	0.0	5.0		Allora		['TP', 'FP?']
5227	4880	Alora , ancora una domanda : quando tu vuoi iniziare , questo maese ?	maese	62.0	67.0		mese		['TP']
5228	4881	Finalmente vorrei sapere , come stai e la tua famiglia va bene ?							[]
5229	4882	Saluti a tutti Maria							[]
5230	4883	Caro Francesco , grazie per la tua email .							[]
5231	4884	Ho letto più tardi perchè ho avuto molto di lavora .	perchè	19.0	25.0		perché		['TP']
5232	4885	Poi prendo un corso d' italiano ...							[]
5233	4886	Vorrei aiutarti , ma bisogno più d' informazione .							[]
5234	4887	Dove lavori adesso ?							[]
5235	4888	A quale firma , a quale città ?							[]
5236	4889	Poi , che tipo di lavoro vuoi fare ?							[]
5237	4890	Quale cosi ti piace ?							[]
5238	4891	Dove vuoi lavorare ?							[]
5239	4892	Quanti ore per settimana vuoi lavorare ?							[]
5240	4893	È - più importante - quando vuoi iniziare il tuo nuovo posto di lavoro ?							[]
5241	4894	Saluti gli altri Ciao Michele							[]
5242	4895	Ciao Francesco Come stai ?							[]
5243	4896	A leggeto la tua email , ho visto ce cerci un nuovo posto di lavoro .	ce	34.0	36.0		che		['FP?', 'FN']
5244	4896	A leggeto la tua email , ho visto ce cerci un nuovo posto di lavoro .	cerci	37.0	42.0		cerchi		['FN']
5245	4897	Vorrei aiutarti , ma mi manca delle informazioni : Puoi dirmi perche voi cambiare il posto di lavoro ?	perche	62.0	68.0		perché		['TP']
5246	4897	Vorrei aiutarti , ma mi manca delle informazioni : Puoi dirmi perche voi cambiare il posto di lavoro ?	voi	69.0	72.0		vuoi		['FN']
5247	4898	Che lavoro hai fatto fino adesso ?							[]
5248	4899	Dove hai lavorato ?							[]
5249	4900	Quando voi incomiccare da lavorare ?	voi	7.0	10.0		vuoi		['FP?', 'FN']
5250	4901	allora mi aspetta alle tue risposte .	allora	0.0	6.0		Allora		['FN']
5251	4902	tanti saluti Michele							[]
5252	4903	Ciao Luca , grazie per la tua email .							[]
5253	4904	Vorrei aiutarti , ma ho bisogno di qualche informazione in piu .	piu	59.0	62.0		più		['TP']
5254	4905	Puoi dirmi dove lavori adesso e che tipo di ativita svolgi atualmente ?	ativita	44.0	51.0		attività		['TP', 'FP?']
5255	4905	Puoi dirmi dove lavori adesso e che tipo di ativita svolgi atualmente ?	atualmente	59.0	69.0		attualmente		['TP']
5256	4906	Vorrei sapere che tipo di lavoro in futuro vorresti fare é quando potresti iniziare al posto di lavoro nuovo .	é	57.0	58.0		e		['TP']
5257	4907	In atesa per le informazioni ricieste ti saluto cordilmente , Michele	atesa	3.0	8.0		attesa		['TP', 'FP?', 'FP?']
5258	4907	In atesa per le informazioni ricieste ti saluto cordilmente , Michele	ricieste	29.0	37.0		richieste		['TP']
5259	4908	Il Primo , grazie per la tua email !							[]
5260	4909	Vorrei aiutarti , ma ho bisogno di qualche informazione in più .							[]
5261	4910	Quanto anni hai ?							[]
5262	4911	Dove lavorai adesso ?							[]
5263	4912	O Se possible tu non hai una lavora ?							['FP']
5264	4913	E che tipo di lavoro vofare ?							['FP']
5265	4914	Lavore di leggere o difficile ?							['FP']
5266	4915	Se possible scrivi su la prossima email tuo l' indirizzo e tutti informazioni .							['FP']
5267	4916	A Quando tempo per te è possible lavora ?	Quando	2.0	8.0		quando		['FP?', 'FN']
5268	4917	A la notte o a la giorno ?							[]
5269	4918	Ultimo c' e tutto Milli grazie A presto Michele							['FP']
5270	4919	Città X , 4 Marzo Caro Marco , Come stai ?	Marzo	12.0	17.0		marzo		['FN']
5271	4919	Città X , 4 Marzo Caro Marco , Come stai ?	Come	31.0	35.0		come		['FN']
5272	4920	Qui tutto a posto : la famiglia , il lavoro anche il tempo .							[]
5273	4921	Aveva pensato andare a verderli al mese de maggio ma Vera e Carlo , i miei amici , vengono a casa mia .							['FP']
5274	4922	Allora , se sei libero , puoi venir anche tu .							[]
5275	4923	È una coppia molto gentile e che sa ridere .							[]
5276	4924	Ne pensi e fammi sapere la tua decisione .							[]
5277	4925	Ho lavorato molto molto quest' anno e bisogno cambiare di ambiente .							[]
5278	4926	A presto .							[]
5279	4927	Baci Maria							[]
5280	4928	Città X , il 4 Marzo Caro Marco , io vado un amico Italiano da molto tempo a Città X Tutti va bene La vostra famiglia va bene vado -unreadable-l lavoro a l' albergo in macchina andato in vacanza a Città X per visitare il capitale Bacioni À presto Maria	Bacioni	230.0	237.0		Bacioni[[.]]		['FP?', 'FN']
5281	4928	Città X , il 4 Marzo Caro Marco , io vado un amico Italiano da molto tempo a Città X Tutti va bene La vostra famiglia va bene vado -unreadable-l lavoro a l' albergo in macchina andato in vacanza a Città X per visitare il capitale Bacioni À presto Maria	À	238.0	239.0		A		['FN']
5282	4929	Giovedi 4 Marzo Caro Paulo , Fa molto tempo che non ho di tue noticies .	Giovedi	0.0	7.0		Giovedì		['FP?', 'FP?', 'FN']
5283	4929	Giovedi 4 Marzo Caro Paulo , Fa molto tempo che non ho di tue noticies .	Marzo	10.0	15.0		marzo		['FN']
5284	4930	Come state tu e tua familia ?	familia	20.0	27.0		famiglia		['TP']
5285	4931	Adesso , vado bene anche i miei genitori e mia sorella .							[]
5286	4932	Purtroppo , oggi sono disoccupata dopo avere lavorare nelle negozio a Città X .							[]
5287	4933	Ma adesso ho tempo libero e con Sergio siamo partiti in vacanza al Portugalo .							['FP']
5288	4934	Fa bel tempo ma troppo caldo !							[]
5289	4935	Era buene anzi fantastiche !							['FP']
5290	4936	Quando se incontrati ?							[]
5291	4937	Vieni al compleano di Patrizia ?	compleano	9.0	18.0		compleanno		['TP']
5292	4938	Espero ti vedere al compleano !	compleano	20.0	29.0		compleanno		['FP?', 'TP']
5293	4939	A presto Eva							[]
5294	4940	Città X , il 4 marzo 2010 Caro Fabio , Come stai ?	Come	39.0	43.0		come		['FN']
5295	4941	Io sto bene !							[]
5296	4942	Mia famiglia sta bene anche .							[]
5297	4943	Mio fratello ha un filho , Francesco , che ha 3 anni .	filho	19.0	24.0		figlio		['TP']
5298	4944	"Lavoro al albergo """""""" Alba """""""" dove sono cameriera ."							[]
5299	4945	Questo lavoro mi piace molto .							[]
5300	4946	Ho studiato l' italiano durante 1 mese e mezzo per il mio lavoro perché ci sono molti italiani a Città X! Sono andata a Città Y in ottobre scorso .							[]
5301	4947	Era magnifico e la gente è molto simpatica .							[]
5302	4948	Penso andare a vederte a Città X questo inverno .							['FP']
5303	4949	A presto !							[]
5304	4950	Tanti Baci Maria							[]
5305	4951	3 Luglio 2010 A Città X Cara Laura , Vado bene , mia figlia e mio marito anche .	Luglio	2.0	8.0		luglio		['FN']
5306	4951	3 Luglio 2010 A Città X Cara Laura , Vado bene , mia figlia e mio marito anche .	Vado	37.0	41.0		vado		['FN']
5307	4952	Siamo andati , durante ultime vacanze alla mare , a Città X , la città è magnifica .							[]
5308	4953	Lavoro sempre alla pasticeria , tutto va bene , Penso di venire in Italia te vedere in Agosto con mia famiglia , è possibile ?	pasticeria	19.0	29.0		pasticceria		['TP']
5309	4954	Mi chiami per dirmi .							[]
5310	4955	Baci , A presto Maria							[]
5311	4956	Città X , 19.07.2010							[]
5312	4957	Ciao !							[]
5313	4958	Sono a Città X in Italia per studiare dela lingua l' Italiana .							['FP']
5314	4959	Imparo che parlare e che scrivere in questa lingua .							[]
5315	4960	Ecco cosa faccio qui !							[]
5316	4961	In mio tempo libero , quando con c' é lezione , mi piacce ascoltare la musica e leggere i libri .	piacce	51.0	57.0		piace		['FP?', 'TP']
5317	4962	A presto !							[]
5318	4963	Tuo Michele							[]
5319	4964	16.04.2010							[]
5320	4965	Città X Cara Julia Sono in Italia nella citta Città X .							['FP', 'FP']
5321	4966	Mio indirizzo è Strada Maggiore 10 .							[]
5322	4967	Sono stato facendo un corso di italiano .							[]
5323	4968	Nel corso con me é mio vero amico Pietro .	é	17.0	18.0		è		['TP']
5324	4969	Ha venti anni .							[]
5325	4970	Lui é polacco anche .	é	4.0	5.0		è		['TP']
5326	4971	Nel mio tempo libero ho suono la chittara .	chittara	33.0	41.0		chitarra		['TP']
5327	4972	Devo visitare dei musei italiani .							[]
5328	4973	Cordiali Saluti , tuo amore Michele							[]
5329	4974	Città X 15.08.2010							[]
5330	4975	CARA LUCI E CARLO !							[]
5331	4976	COME STATE ?							[]
